"source_name","platform_product_name","normalized_name","source_name_en","gender_scope","style_no","brand_name","category_name","attributes"
무신사,Classic Henly Neck Top - Gray,classic henly neck top - gray,Classic Henly Neck Top - Gray,W,RC25TP25400GR,나이스 매너스 클럽,상의,"{""tags"": [""긴팔"", ""긴팔티"", ""긴팔티셔츠"", ""롱슬리브"", ""롱슬리브티"", ""여성티셔츠"", ""티셔츠""], ""season"": null, ""season_year"": 0, ""source_attributes"": {}}"
무신사,포니 아카이브 긴팔티/반팔티 (트러플솔트),포니 아카이브 긴팔티/반팔티 (트러플솔트),PONY ARCHIVE T-SHIRT (TRUFFLE SALT),W,BXQCLAF5020SM,너버스,기타 상의,"{""tags"": [""그래픽티셔츠"", ""반팔티"", ""소올PICK"", ""여름신상"", ""여성반팔"", ""크롭티"", ""프린트반팔""], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,NWWW 오버핏 반팔티,nwww 오버핏 반팔티,,W,오버핏 반팔티,다이닛,기타 상의,"{""tags"": [""반팔"", ""반팔티셔츠"", ""여자반팔"", ""여자오버핏"", ""오버반팔"", ""오버핏반팔"", ""프린팅반팔""], ""season"": ""1"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,마운틴 티셔츠 (화이트/레드),마운틴 티셔츠 (화이트/레드),Mountain W Tee in White/Red,W,T26STS06WHRD,글런든,기타 상의,"{""tags"": [], ""season"": ""1"", ""season_year"": 0, ""source_attributes"": {}}"
무신사,WXT091 세이란 래글런 롱슬리브 (GRAY),wxt091 세이란 래글런 롱슬리브 (gray),,W,WXT091GY,나귀사,상의,"{""tags"": [""긴소매티셔츠"", ""나그랑"", ""레이어드"", ""배색"", ""여자긴팔"", ""캐주얼티셔츠"", ""크롭""], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {""핏"": [""루즈""], ""계절"": [""봄"", ""가을"", ""겨울""], ""두께"": [""보통""], ""비침"": [""없음""], ""촉감"": [""보통""], ""신축성"": [""보통""]}}"
무신사,PRDA BIG PATCH RAGLAN LONG SLEEVE GRAY,prda big patch raglan long sleeve gray,PRDA BIG PATCH RAGLAN LONG SLEEVE GRAY,W,PRTFAWRL08WC4,나우,상의,"{""tags"": [""24FW"", ""긴팔티"", ""긴팔티셔츠"", ""래글런"", ""롱슬리브"", ""여성티셔츠"", ""티셔츠""], ""season"": ""2"", ""season_year"": 2024, ""source_attributes"": {}}"
무신사,I LOVE CAT NOT YOU CAT EAR HOODIE,i love cat not you cat ear hoodie,I LOVE CAT NOT YOU CAT EAR HOODIE,"M,W",IBC25UHD03BK,다이아몬드 레이라,블루종/MA-1,"{""tags"": [""고양이"", ""오버핏후드"", ""후드"", ""후드티"", ""후드티셔츠"", ""후디""], ""season"": ""2"", ""season_year"": 2025, ""source_attributes"": {}}"
무신사,TWICE GIRL OVER SIZE HOODED_GREY,twice girl over size hooded_grey,TWICE GIRL OVER SIZE HOODED_GREY,W,GL26SPTP01GY,기준 맨,블루종/MA-1,"{""tags"": [""그래픽후드"", ""여자후드티"", ""오버핏"", ""오버핏후드"", ""오버핏후드티"", ""후드티"", ""후드티셔츠""], ""season"": ""0"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,"90s 빈티지 클럽 커브드 조거 - 블랙","90s 빈티지 클럽 커브드 조거 - 블랙","90’s Vintage Club Curved Joggers - Black","M,W",w-pts26-102,넌서치,미니 스커트,"{""tags"": [""밴딩바지"", ""밴딩팬츠"", ""와이드팬츠"", ""조거팬츠"", ""트레이닝바지"", ""트레이닝팬츠"", ""팬츠""], ""season"": null, ""season_year"": 0, ""source_attributes"": {}}"
무신사,Layered Bustier T-Shirt (FL-108_Gray),layered bustier t-shirt (fl-108_gray),Layered Bustier T-Shirt (FL-108_Gray),W,FL-108_Gray,닉 기어,기타 상의,"{""tags"": [""나시"", ""레이어드"", ""민소매"", ""반소매"", ""반팔"", ""뷔스티에"", ""티셔츠""], ""season"": ""0"", ""season_year"": 2026, ""source_attributes"": {""핏"": [""슬림"", ""레귤러""], ""계절"": [""봄"", ""여름"", ""가을""], ""두께"": [""보통""], ""촉감"": [""부드러움""], ""신축성"": [""있음""]}}"
무신사,Asymmetric Off-Shoulder Hoodie_Gray Beige,asymmetric off-shoulder hoodie_gray beige,Asymmetric Off-Shoulder Hoodie_Gray Beige,W,US26SHD001BG,드로우시,블루종/MA-1,"{""tags"": [""오버핏후드"", ""오프숄더"", ""후드"", ""후드티"", ""후드티셔츠""], ""season"": ""1"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,[오헤시오 컬래버] 체크 프릴 블라우스 [그레이],[오헤시오 컬래버] 체크 프릴 블라우스 [그레이],[오헤시오 컬래버] 체크 프릴 블라우스 [그레이],W,MWFSL9D61-GR,가까이 유니언즈,데님 재킷,"{""tags"": [""블라우스"", ""오헤시오컬래버"", ""체크"", ""체크블라우스"", ""프릴"", ""프릴블라우스""], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {""핏"": [""레귤러""], ""계절"": [""봄"", ""가을"", ""겨울""], ""두께"": [""보통""], ""비침"": [""거의 없음""], ""촉감"": [""약간 부드러움""], ""신축성"": [""없음""]}}"
무신사,홀터 레이어드 긴팔 티셔츠_MIWLWG911A,홀터 레이어드 긴팔 티셔츠_miwlwg911a,Halter Layered Long Sleeve T Shirt_MIWLWG911A,W,MIWLWG911A,길영,상의,"{""tags"": [""나람PICK""], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,RISE VINTAGE OVERSIZED T-SHIRT / BLACK,rise vintage oversized t-shirt / black,RISE VINTAGE OVERSIZED T-SHIRT / BLACK,"M,W",ME26SUTPSSAWRSEBK,드렁크텍스트,기타 상의,"{""tags"": [""26SS반소매"", ""로고반팔"", ""루즈핏반팔"", ""반소매티셔츠"", ""반팔"", ""반팔추천"", ""오버핏반팔""], ""season"": ""1"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,우먼즈 슬림 크루 넥 티셔츠 [화이트],우먼즈 슬림 크루 넥 티셔츠 [화이트],WOMENS SLIM CREW NECK T-SHIRT [WHITE],W,MWDTS0Z03-WH,가까이 유니언즈,기타 상의,"{""tags"": [""기본티"", ""기본티셔츠"", ""다다익선"", ""반팔"", ""반팔티"", ""여름티셔츠"", ""여자기본티"", ""티셔츠"", ""한소희PICK"", ""한소희픽""], ""season"": ""1"", ""season_year"": 2024, ""source_attributes"": {""핏"": [""슬림""], ""계절"": [""봄"", ""여름""], ""두께"": [""약간 얇음""], ""비침"": [""없음""], ""촉감"": [""약간 부드러움""], ""신축성"": [""있음""]}}"
무신사,퍼스트 카모 빅 에이프 헤드 롱슬리브 티셔츠(M) BLACK/YELLOW,퍼스트 카모 빅 에이프 헤드 롱슬리브 티셔츠(m) black/yellow,퍼스트 카모 빅 에이프 헤드 롱슬리브 티셔츠(M) BLACK/YELLOW,"M,W","001LTM301015BKD",꼼마꼼마,상의,"{""tags"": [], ""season"": ""0"", ""season_year"": 0, ""source_attributes"": {}}"
무신사,APR8 36 Logo Patch Hoodie[5Color],apr8 36 logo patch hoodie[5color],,"M,W",FW2025APR8HD,단아,블루종/MA-1,"{""tags"": [""오버핏"", ""오버핏후드"", ""오버핏후드티"", ""후드"", ""후드티"", ""후드티셔츠"", ""후디""], ""season"": null, ""season_year"": 0, ""source_attributes"": {""핏"": [""루즈""], ""계절"": [""봄"", ""가을"", ""겨울""], ""두께"": [""보통""], ""비침"": [""없음""], ""촉감"": [""보통""], ""신축성"": [""보통""]}}"
무신사,레트로 마운틴 1941 스트라이프 카라 맨투맨 (JR5TSU825MG),레트로 마운틴 1941 스트라이프 카라 맨투맨 (jr5tsu825mg),Retro Mountain 1941 Striped Collar Sweat-Shirt (JR5TSU825MG),"M,W",JR5TSU825MG,그래픽스,트레이닝 재킷,"{""tags"": [""긴팔티셔츠"", ""럭비"", ""루즈핏"", ""스웨트"", ""자수"", ""줄무늬"", ""커플맨투맨""], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,우먼즈 울 텐셀 레이어드 슬림 긴소매 티셔츠 [차콜 그레이],우먼즈 울 텐셀 레이어드 슬림 긴소매 티셔츠 [차콜 그레이],WOMENS WOOL TENCEL LAYERED SLIM LONG-SLEEVE T-SHIRT [CHARCOAL GREY],W,MWETL8D10-CG,가까이 유니언즈,상의,"{""tags"": [""기본티셔츠"", ""다다익선"", ""레이어드"", ""레이어드긴소매"", ""레이어드티"", ""롱슬리브"", ""무신사스탠다드우먼즈"", ""베이식티셔츠"", ""슬림핏티셔츠"", ""티셔츠""], ""season"": ""2"", ""season_year"": 2025, ""source_attributes"": {""핏"": [""슬림""], ""계절"": [""봄"", ""가을"", ""겨울""], ""두께"": [""약간 얇음""], ""비침"": [""약간 있음""], ""촉감"": [""부드러움""], ""신축성"": [""약간 있음""]}}"
무신사,[가나디] 반팔 티셔츠(WHITE)_SPRLG25U09,[가나디] 반팔 티셔츠(white)_sprlg25u09,[가나디] 반팔 티셔츠(WHITE)_SPRLG25U09,W,SPRLG25U09,낫유즈얼,기타 상의,"{""tags"": [""가나디"", ""그래픽티셔츠"", ""반팔"", ""반팔티"", ""여름티셔츠"", ""오버핏"", ""티셔츠""], ""season"": ""1"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,우먼즈 슬림 크루 넥 티셔츠 [블랙],우먼즈 슬림 크루 넥 티셔츠 [블랙],WOMENS SLIM CREW NECK T-SHIRT [BLACK],W,MWDTS0Z03-BK,가까이 유니언즈,기타 상의,"{""tags"": [""기본티"", ""기본티셔츠"", ""다다익선"", ""반팔"", ""반팔티"", ""여름티셔츠"", ""이너티셔츠"", ""티셔츠"", ""한소희PICK"", ""한소희픽""], ""season"": ""1"", ""season_year"": 2024, ""source_attributes"": {""핏"": [""슬림""], ""계절"": [""봄"", ""여름""], ""두께"": [""약간 얇음""], ""비침"": [""없음""], ""촉감"": [""약간 부드러움""], ""신축성"": [""있음""]}}"
지그재그,[🍁가을/20만장판매/Essential] 릴리스 텐셀 오버핏 셔츠,[🍁가을/20만장판매/essential] 릴리스 텐셀 오버핏 셔츠,,,,디그,,"{""shop_name"": ""매니크""}"
무신사,우먼즈 울 텐셀 홀터 레이어드 긴소매 티셔츠 [블랙],우먼즈 울 텐셀 홀터 레이어드 긴소매 티셔츠 [블랙],WOMENS WOOL TENCEL HALTER LAYERED LONG SLEEVE T-SHIRT [BLACK],W,MWFTL3A04-BK,가까이 유니언즈,상의,"{""tags"": [""기본티"", ""긴팔티셔츠"", ""레이어드"", ""레이어드티"", ""레이어드티셔츠"", ""롱슬리브"", ""여자긴팔"", ""텐셀티셔츠"", ""티셔츠"", ""홀터티""], ""season"": ""1"", ""season_year"": 2026, ""source_attributes"": {""핏"": [""슬림""], ""계절"": [""봄"", ""여름"", ""가을"", ""겨울""], ""두께"": [""얇음""], ""비침"": [""보통""], ""촉감"": [""부드러움""], ""신축성"": [""있음""]}}"
무신사,STRANGE PUPPY TEE_4colors,strange puppy tee_4colors,STRANGE PUPPY TEE_4colors,"M,W",MG2FMMT506A,드롤드무슈,기타 상의,"{""tags"": [""BEST"", ""GRAPHICWEEK"", ""반소매"", ""반소매티"", ""반소매티셔츠"", ""반팔"", ""반팔티"", ""반팔티셔츠"", ""티셔츠""], ""season"": ""1"", ""season_year"": 2025, ""source_attributes"": {}}"
무신사,싱글 유니콘 헨리넥 롱슬리브 화이트,싱글 유니콘 헨리넥 롱슬리브 화이트,SINGLE UNICORN HENLEY NECK LONG SLEEVE WHITE,"M,W",UN26LS17,금강,상의,"{""tags"": [""긴팔"", ""긴팔티"", ""긴팔티셔츠"", ""티셔츠""], ""season"": null, ""season_year"": 0, ""source_attributes"": {}}"
지그재그,[단독컬러💖][소프트얀] 딥 브이넥 니트_SPKWG49G01,[단독컬러💖][소프트얀] 딥 브이넥 니트_spkwg49g01,,,,디그노루시르,,"{""shop_name"": ""스파오""}"
무신사,[오헤시오 컬래버] 레이어드 긴소매 티셔츠 [민트 그레이],[오헤시오 컬래버] 레이어드 긴소매 티셔츠 [민트 그레이],[오헤시오 컬래버] 레이어드 긴소매 티셔츠 [민트 그레이],W,MWFTL9D61-NG,가까이 유니언즈,상의,"{""tags"": [""긴팔"", ""긴팔티"", ""레이어드"", ""레이어드티셔츠"", ""오헤시오컬래버"", ""프린트"", ""플라워""], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {""핏"": [""레귤러""], ""계절"": [""봄"", ""가을"", ""겨울""], ""두께"": [""보통""], ""비침"": [""거의 없음""], ""촉감"": [""약간 부드러움""], ""신축성"": [""있음""]}}"
무신사,NBRJGF710C / 브리즈 / SD2203CH (CHARCOAL),nbrjgf710c / 브리즈 / sd2203ch (charcoal),NBRJGF710C / 브리즈 / SD2203CH (CHARCOAL),W,NBRJGF710C_60,누누씨,코튼/치노 팬츠,"{""tags"": [], ""season"": ""0"", ""season_year"": 0, ""source_attributes"": {}}"
무신사,이베르 와이드 롱부츠 412548004 (3.5cm),이베르 와이드 롱부츠 412548004 (3.5cm),이베르 와이드 롱부츠 412548004 (3.5cm),W,"5008689018",뉴욕웍스,아노락,"{""tags"": [""롱부츠""], ""season"": ""2"", ""season_year"": 0, ""source_attributes"": {}}"
무신사,[오헤시오 컬래버] 폴라 플리스 스냅 풀오버 [미디엄 그레이],[오헤시오 컬래버] 폴라 플리스 스냅 풀오버 [미디엄 그레이],[오헤시오 컬래버] 폴라 플리스 스냅 풀오버 [미디엄 그레이],W,MWFFEAD61-MR,가까이 유니언즈,니트/스웨터,"{""tags"": [""반오픈"", ""아노락"", ""오헤시오컬래버"", ""폴라플리스"", ""후리스""], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {""핏"": [""루즈""], ""계절"": [""봄"", ""가을"", ""겨울""], ""두께"": [""약간 두꺼움""], ""비침"": [""거의 없음""], ""촉감"": [""부드러움""], ""신축성"": [""있음""]}}"
무신사,Chaser 링거 반팔 티셔츠,chaser 링거 반팔 티셔츠,Chaser 링거 반팔 티셔츠,"M,W",VIVALAVIDA,공공육이,기타 상의,"{""tags"": [""링거티"", ""반팔"", ""반팔티셔츠"", ""여름반팔"", ""여름티셔츠"", ""오버핏반팔"", ""티셔츠""], ""season"": null, ""season_year"": 0, ""source_attributes"": {""핏"": [""오버 사이즈""], ""계절"": [""여름""], ""두께"": [""보통""], ""비침"": [""거의 없음""], ""촉감"": [""약간 부드러움""], ""신축성"": [""보통""]}}"
무신사,에어리 에센셜 카라 하프 니트 [NAVY] / WBE2L05513,에어리 에센셜 카라 하프 니트 [navy] / wbe2l05513,woman airy essential collar half knit [navy],W,WBE2L05513NA,다크문,후드,"{""tags"": [""니트"", ""니트스웨터"", ""데일리니트"", ""반팔니트"", ""스웨터"", ""여름니트"", ""카라니트""], ""season"": ""1"", ""season_year"": 0, ""source_attributes"": {}}"
지그재그,[가을니트🍁/50만장돌파/made] 시오 니트 (라운드넥/브이넥),[가을니트🍁/50만장돌파/made] 시오 니트 (라운드넥/브이넥),,,,드리프트아웃,,"{""shop_name"": ""리얼코코""}"
무신사,우먼즈 베이식 크루 넥 티셔츠 [화이트],우먼즈 베이식 크루 넥 티셔츠 [화이트],WOMENS BASIC CREW NECK T-SHIRT [WHITE],W,MWJTS0Z02-WH,가까이 유니언즈,기타 상의,"{""tags"": [""기본티"", ""다다익선"", ""라운드넥"", ""무신사스탠다드우먼즈"", ""무지티"", ""반팔"", ""반팔티"", ""여름티셔츠"", ""티셔츠"", ""한소희PICK""], ""season"": ""1"", ""season_year"": null, ""source_attributes"": {""핏"": [""레귤러""], ""계절"": [""여름""], ""두께"": [""보통""], ""비침"": [""없음""], ""촉감"": [""보통""], ""신축성"": [""있음""]}}"
무신사,우먼즈 소프트 리브드 긴소매 티셔츠 [블랙],우먼즈 소프트 리브드 긴소매 티셔츠 [블랙],우먼즈 소프트 리브드 긴소매 티셔츠 [블랙],W,MWFTL7A03-BK,가까이 유니언즈,상의,"{""tags"": [""긴소매티셔츠"", ""긴팔"", ""긴팔티"", ""긴팔티셔츠"", ""롱슬리브"", ""리브드티셔츠"", ""슬림티"", ""시어"", ""티셔츠""], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {""핏"": [""슬림""], ""계절"": [""봄"", ""여름""], ""두께"": [""약간 얇음""], ""비침"": [""약간 있음""], ""촉감"": [""약간 부드러움""], ""신축성"": [""있음""]}}"
무신사,Plaid Tie Shirt (light gray),plaid tie shirt (light gray),Plaid Tie Shirt (light gray),W,P0000BUS,낫포너드,데님 재킷,"{""tags"": [""가을셔츠"", ""긴팔셔츠"", ""데일리셔츠"", ""셔츠"", ""여자셔츠"", ""체크셔츠"", ""캐주얼셔츠""], ""season"": ""2"", ""season_year"": 0, ""source_attributes"": {}}"
지그재그,[얼리어텀🍁/하객룩/made] 드멜린 블라우스 (3color),[얼리어텀🍁/하객룩/made] 드멜린 블라우스 (3color),,,,드리프트아웃,,"{""shop_name"": ""리얼코코""}"
무신사,홀스 래빗 롱슬리브 (화이트),홀스 래빗 롱슬리브 (화이트),,W,T26SLS05WH,글런든,상의,"{""tags"": [""긴소매티셔츠"", ""긴팔티"", ""래빗롱슬리브"", ""롱슬리브"", ""롱슬리브티"", ""말티셔츠"", ""홀스롱슬리브""], ""season"": null, ""season_year"": 0, ""source_attributes"": {}}"
무신사,닉켈 동키 나그랑 롱슬리브,닉켈 동키 나그랑 롱슬리브,,"M,W",NKHSLS001,기어엑스,상의,"{""tags"": [], ""season"": null, ""season_year"": null, ""source_attributes"": {}}"
지그재그,[made]너드7부티셔츠,[made]너드7부티셔츠,,,,디스커버리 익스페디션,,"{""shop_name"": ""어텀""}"
무신사,하프캡 데콘 - 블랙:트루 화이트 / VN000EAT6BT1,하프캡 데콘 - 블랙:트루 화이트 / vn000eat6bt1,HALF CAB DECON - BLACK/TRUE WHITE,"M,W",VN000EAT6BT1,누브,블레이저/슈트 재킷,"{""tags"": [""데일리운동화"", ""미드탑스니커즈"", ""반스신발"", ""반스하프캡"", ""보드화추천"", ""스웨이드스니커즈"", ""스케이트보드화"", ""스트릿패션"", ""캐주얼슈즈"", ""하프캡디콘""], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,언타이틀 크레스트 폴로 롱슬리브 블랙,언타이틀 크레스트 폴로 롱슬리브 블랙,UNTITLED CREST POLO LONG SLEEVE BLACK,"M,W",UN26LS14,금강,트레이닝 재킷,"{""tags"": [""긴팔티"", ""긴팔티셔츠"", ""롱슬리브"", ""롱슬리브티""], ""season"": null, ""season_year"": 0, ""source_attributes"": {}}"
무신사,우먼즈 리브드 피그먼트 슬림 티셔츠 [다크 그레이],우먼즈 리브드 피그먼트 슬림 티셔츠 [다크 그레이],WOMENS RIBBED PIGMENT SLIM T-SHIRT [DARK GREY],W,MWDTS4Z09-DG,가까이 유니언즈,기타 상의,"{""tags"": [""다다익선"", ""무신사스탠다드우먼즈"", ""반팔"", ""반팔티"", ""여름티셔츠"", ""이지웨어"", ""캐주얼티셔츠"", ""티셔츠""], ""season"": ""1"", ""season_year"": 2024, ""source_attributes"": {""핏"": [""슬림""], ""계절"": [""봄"", ""여름""], ""두께"": [""약간 얇음""], ""비침"": [""없음""], ""촉감"": [""약간 부드러움""], ""신축성"": [""있음""]}}"
무신사,마운틴 롱슬리브 (블랙),마운틴 롱슬리브 (블랙),Mountain Long Sleeve Black,W,T25WLS04BK,글런든,상의,"{""tags"": [], ""season"": ""2"", ""season_year"": 0, ""source_attributes"": {""핏"": [""레귤러""], ""계절"": [""봄"", ""여름"", ""가을""], ""두께"": [""보통""], ""비침"": [""보통""], ""신축성"": [""보통""]}}"
무신사,피치드 레글런 롱슬리브 ( 다크그레이/블랙 ),피치드 레글런 롱슬리브 ( 다크그레이/블랙 ),,"M,W",BR856,김미더영,상의,"{""tags"": [""긴팔티"", ""나그랑"", ""배색티"", ""빈티지"", ""워싱"", ""워싱티""], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {""핏"": [""레귤러""], ""계절"": [""봄"", ""가을"", ""겨울""], ""두께"": [""보통""], ""비침"": [""없음""], ""촉감"": [""부드러움""], ""신축성"": [""있음""]}}"
